pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
150,v,9,1,37,1,,,,,116.72284539999964,,116.7111248000001,116.72284539999964,117.72242489999917,117.72242489999917,117.72242489999917,117.72242489999917,117.72242489999917,118.72242459999688,118.72242459999688,119.79583679999632,v,1,1.0693539999920176,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,9,2,38,2,,,,,119.80602129999897,,119.7970689000067,119.80602129999897,120.8064660999953,120.8064660999953,120.8064660999953,120.8064660999953,120.8064660999953,121.80722349999996,121.80722349999996,122.4292459999997,c,1,0.6139392000040971,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,9,3,39,3,,,,,122.44106700000702,,122.43053710000822,122.44106700000702,123.4406358999986,123.4406358999986,123.4406358999986,123.4406358999986,123.4406358999986,124.44317440000304,124.44317440000304,125.496650400004,z,1,1.0513890000001993,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,10,0,40,0,,,,,125.50735390000045,,125.4978284999961,125.50735390000045,126.50779679999687,126.50779679999687,126.50779679999687,126.50779679999687,126.50779679999687,127.50749570000335,127.50749570000335,128.24632160000328,x,1,0.7278432000020985,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,10,1,41,1,,,,,128.2578238999995,,128.24754810000013,128.2578238999995,129.2582007000019,129.2582007000019,129.2582007000019,129.2582007000019,129.2582007000019,130.25778260000516,130.25778260000516,131.2464362000028,v,1,0.9832388000068022,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,10,2,42,2,,,,,131.25854389999586,,131.24753770000825,131.25854389999586,132.25885070000368,132.25885070000368,132.25885070000368,132.25885070000368,132.25885070000368,133.25846569999703,133.25846569999703,133.99734790000366,c,1,0.7259213000070304,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,10,3,43,3,,,,,134.00902430000133,,133.99857730000804,134.00902430000133,135.00917689999915,135.00917689999915,135.00917689999915,135.00917689999915,135.00917689999915,136.00944760000857,136.00944760000857,137.08200639999995,z,1,1.0641498000040883,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,11,0,44,0,,,,,137.09263070000452,,137.08330100000603,137.09263070000452,138.09316590000526,138.09316590000526,138.09316590000526,138.09316590000526,138.09316590000526,139.09328889999597,139.09328889999597,139.84835230000317,x,1,0.7472680000064429,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,11,1,45,1,,,,,139.85992040000565,,139.84943159999966,139.85992040000565,140.86033160000807,140.86033160000807,140.86033160000807,140.86033160000807,140.86033160000807,141.86040269999648,141.86040269999648,142.84942600000068,v,1,0.9837539000000106,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,11,2,46,2,,,,,142.86070659999677,,142.85054189999937,142.86070659999677,143.86083710000094,143.86083710000094,143.86083710000094,143.86083710000094,143.86083710000094,144.86122600000817,144.86122600000817,145.64985850000812,c,1,0.7860585000016727,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,11,3,47,3,,,,,145.660781700004,,145.6509589000052,145.660781700004,146.66156870000123,146.66156870000123,146.66156870000123,146.66156870000123,146.66156870000123,147.66109320000396,147.66109320000396,148.55048449999595,z,1,0.8878108000062639,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,12,0,48,0,,,,,148.56135400000494,,148.55162670000573,148.56135400000494,149.5619480000023,149.5619480000023,149.5619480000023,149.5619480000023,149.5619480000023,150.5617670000065,150.5617670000065,151.21635050000623,x,1,0.6380180999985896,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,12,1,49,1,,,,,151.22929940000176,,151.21749029999773,151.22929940000176,152.22902149999572,152.22902149999572,152.22902149999572,152.22902149999572,152.22902149999572,153.22882410000602,153.22882410000602,154.2176002000051,v,1,0.9737095000018599,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,12,2,50,2,,,,,154.22927470000286,,154.21878360000846,154.22927470000286,155.22962300000654,155.22962300000654,155.22962300000654,155.22962300000654,155.22962300000654,156.229416999995,156.229416999995,156.96999690000666,c,1,0.735145200000261,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,12,3,51,3,,,,,156.97957530000713,,156.97122999999556,156.97957530000713,157.97984420000284,157.97984420000284,157.97984420000284,157.97984420000284,157.97984420000284,158.98009040000034,158.98009040000034,160.16931470000418,z,1,1.1817258999944897,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,13,0,52,0,,,,,160.18037149999873,,160.1705682000029,160.18037149999873,161.18054739999934,161.18054739999934,161.18054739999934,161.18054739999934,161.18054739999934,162.18070460000308,162.18070460000308,162.92067659999884,x,1,0.7267960000026505,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,13,1,53,1,,,,,162.9305599000072,,162.9218494000088,162.9305599000072,163.9307012000063,163.9307012000063,163.9307012000063,163.9307012000063,163.9307012000063,164.93111900000076,164.93111900000076,166.0041132000042,v,1,1.0682448999868939,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,13,2,54,2,,,,,166.01451140000427,,166.0053465999954,166.01451140000427,167.01493889999983,167.01493889999983,167.01493889999983,167.01493889999983,167.01493889999983,168.0148060000065,168.0148060000065,168.87064680000185,c,1,0.8394758000067668,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,13,3,55,3,,,,,168.88178169999446,,168.87185480000335,168.88178169999446,169.88280819999636,169.88280819999636,169.88280819999636,169.88280819999636,169.88280819999636,170.8820168999955,170.8820168999955,171.7702988999954,z,1,0.874043999996502,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,14,0,56,0,,,,,171.78358170000138,,171.77144209999824,171.78358170000138,172.7825143000082,172.7825143000082,172.7825143000082,172.7825143000082,172.7825143000082,173.78283589999774,173.78283589999774,174.65503170000738,x,1,0.8643554000009317,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,14,1,57,1,,,,,174.6664837999997,,174.6561864999967,174.6664837999997,175.66648270000587,175.66648270000587,175.66648270000587,175.66648270000587,175.66648270000587,176.66642769999453,176.66642769999453,177.80551930000365,v,1,1.1268855999951484,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,14,2,58,2,,,,,177.81701300000714,,177.80679250000685,177.81701300000714,178.8170042999991,178.8170042999991,178.8170042999991,178.8170042999991,178.8170042999991,179.81696130000637,179.81696130000637,180.67331159999594,c,1,0.8518156000063755,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,14,3,59,3,,,,,180.68436759999895,,180.6743518000003,180.68436759999895,181.68423339999572,181.68423339999572,181.68423339999572,181.68423339999572,181.68423339999572,182.68431120000605,182.68431120000605,183.50590190000366,z,1,0.8084068000025582,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,15,0,60,0,,,,,183.51816880000115,,183.50707279999915,183.51816880000115,184.5181028000079,184.5181028000079,184.5181028000079,184.5181028000079,184.5181028000079,185.5180570000084,185.5180570000084,186.17272180000145,x,1,0.6404404000059003,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,15,1,61,1,,,,,186.18597350000346,,186.17383880000853,186.18597350000346,187.18543529999442,187.18543529999442,187.18543529999442,187.18543529999442,187.18543529999442,188.18559829999867,188.18559829999867,189.3244934999966,v,1,1.1305283000110649,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,15,2,62,2,,,,,189.33554100000765,,189.3257808000053,189.33554100000765,190.33624400000554,190.33624400000554,190.33624400000554,190.33624400000554,190.33624400000554,191.35156270000152,191.35156270000152,192.12410549999913,c,1,0.7597037999948952,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,15,3,63,3,,,,,192.13634420000017,,192.12520350000705,192.13634420000017,193.13620510000328,193.13620510000328,193.13620510000328,193.13620510000328,193.13620510000328,194.13616449999972,194.13616449999972,194.85895829999936,z,1,0.7094337000016822,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,16,0,64,0,,,,,194.8697428000014,,194.8601892000006,194.8697428000014,195.87018810000154,195.87018810000154,195.87018810000154,195.87018810000154,195.87018810000154,196.8704521000036,196.8704521000036,197.64449900000182,x,1,0.7723327000130666,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,16,1,65,1,,,,,197.65381139999954,,197.64577800000552,197.65381139999954,198.6540406999993,198.6540406999993,198.6540406999993,198.6540406999993,198.6540406999993,199.65417039999738,199.65417039999738,200.56248619999678,v,1,0.8907386000064434,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,16,2,66,2,,,,,200.58718060000683,,200.56475150000188,200.58718060000683,201.57113929999468,201.57113929999468,201.57113929999468,201.57113929999468,201.58894980000332,202.57132560000173,202.57132560000173,203.42595400000573,c,1,0.8420990999875357,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,16,3,67,3,,,,,203.43793060000462,,203.42737780000607,203.43793060000462,204.43892380000034,204.43892380000034,204.43892380000034,204.43892380000034,204.43892380000034,205.43874369999685,205.43874369999685,205.9104903999978,z,1,0.45777919999090955,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,17,0,68,0,,,,,205.9218097999983,,205.9117899999983,205.9218097999983,206.921883300005,206.921883300005,206.921883300005,206.921883300005,206.921883300005,207.92202660000476,207.92202660000476,208.57693440000003,x,1,0.6495544999925187,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,17,1,69,1,,,,,208.58937430000515,,208.5780178999994,208.58937430000515,209.5894649999973,209.5894649999973,209.5894649999973,209.5894649999973,209.5894649999973,210.58963309999672,210.58963309999672,211.93255549999594,v,1,1.3301731999963522,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,17,2,70,2,,,,,211.95527200000652,,211.93367850000504,211.95527200000652,212.94000400000368,212.94000400000368,212.94000400000368,212.94000400000368,212.95723569999973,213.95568090000597,213.95568090000597,214.84516070000245,c,1,0.8750232000020333,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,17,3,71,3,,,,,214.85691420000512,,214.84628739999607,214.85691420000512,215.8570241999987,215.8570241999987,215.8570241999987,215.8570241999987,215.8570241999987,216.85741720000806,216.85741720000806,217.39593899999454,z,1,0.5277548000012757,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,18,0,72,0,,,,,217.40736710000783,,217.39710450000712,217.40736710000783,218.4075417999993,218.4075417999993,218.4075417999993,218.4075417999993,218.4075417999993,219.4073686000047,219.4073686000047,219.9962274999998,x,1,0.581785200003651,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,18,1,73,1,,,,,220.00824320000538,,219.9974144000007,220.00824320000538,221.00823039999523,221.00823039999523,221.00823039999523,221.00823039999523,221.00823039999523,222.0079442999995,222.0079442999995,222.84658359999594,v,1,0.8217602000077022,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,18,2,74,2,,,,,222.8584833000059,,222.84775600000285,222.8584833000059,223.85860079999838,223.85860079999838,223.85860079999838,223.85860079999838,223.85860079999838,224.85889699999825,224.85889699999825,225.64732119999826,c,1,0.7713583000004292,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,18,3,75,3,,,,,225.6592634999979,,225.6486475999991,225.6592634999979,226.6590525000065,226.6590525000065,226.6590525000065,226.6590525000065,226.6590525000065,227.65920890000416,227.65920890000416,228.23327620000055,z,1,0.5676037000084762,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,19,0,76,0,,,,,228.2585165000055,,228.23766220000107,228.2585165000055,229.24396989999514,229.24396989999514,229.24396989999514,229.24396989999514,229.2757050000073,230.24267300000065,230.24267300000065,230.9147268000088,x,1,0.664760200001183,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,19,1,77,1,,,,,230.92670739999448,,230.91602299999795,230.92670739999448,231.9264780999947,231.9264780999947,231.9264780999947,231.9264780999947,231.9264780999947,232.9267048000038,232.9267048000038,233.88255900000513,v,1,0.949089499990805,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,19,2,78,2,,,,,233.89374040000257,,233.88374610000756,233.89374040000257,234.8937098000024,234.8937098000024,234.8937098000024,234.8937098000024,234.8937098000024,235.89367649999622,235.89367649999622,236.7333207000047,c,1,0.8366846999997506,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,19,3,79,3,,,,,236.74407939999946,,236.734394900006,236.74407939999946,237.7447014000063,237.7447014000063,237.7447014000063,237.7447014000063,237.7447014000063,238.7441717000038,238.7441717000038,239.35015510000812,z,1,0.5989016000094125,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,20,0,80,0,,,,,239.3615923000034,,239.351293300002,239.3615923000034,240.36148619999585,240.36148619999585,240.36148619999585,240.36148619999585,240.36148619999585,241.36165900000196,241.36165900000196,242.0675615000073,x,1,0.6963453999924241,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,20,1,81,1,,,,,242.0786278000014,,242.06876609999745,242.0786278000014,243.07856500000344,243.07856500000344,243.07856500000344,243.07856500000344,243.07856500000344,244.07878039999923,244.07878039999923,244.9178782999952,v,1,0.8358692999900086,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,20,2,82,2,,,,,244.92900820000796,,244.91912560000492,244.92900820000796,245.92899949999992,245.92899949999992,245.92899949999992,245.92899949999992,245.92899949999992,246.92898110000533,246.92898110000533,247.66855170000053,c,1,0.7251183999906061,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,20,3,83,3,,,,,247.6793825000059,,247.66974460000347,247.6793825000059,248.67958460000227,248.67958460000227,248.67958460000227,248.67958460000227,248.67958460000227,249.67971630000102,249.67971630000102,250.218524099997,z,1,0.534977399991476,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,21,0,84,0,,,,,250.23023299999477,,250.2196838999953,250.23023299999477,251.2300605000055,251.2300605000055,251.2300605000055,251.2300605000055,251.2300605000055,252.2304712000041,252.2304712000041,252.8854122000048,x,1,0.6503167999908328,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,21,1,85,1,,,,,252.89760480000405,,252.8865625000035,252.89760480000405,253.89747680000437,253.89747680000437,253.89747680000437,253.89747680000437,253.89747680000437,254.89714420000382,254.89714420000382,255.83592549999594,v,1,0.9258583999908296,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,21,2,86,2,,,,,255.84814299999562,,255.83709509999608,255.84814299999562,256.8475008999958,256.8475008999958,256.8475008999958,256.8475008999958,256.8475008999958,257.847695000004,257.847695000004,258.51945000000705,c,1,0.657577100006165,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,21,3,87,3,,,,,258.53138509999553,,258.52057649999915,258.53138509999553,259.5313662999979,259.5313662999979,259.5313662999979,259.5313662999979,259.5313662999979,260.5318069000059,260.5318069000059,261.0703106000001,z,1,0.530794699996477,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,22,0,88,0,,,,,261.082101299995,,261.07142570000724,261.082101299995,262.08194289999665,262.08194289999665,262.08194289999665,262.08194289999665,262.08194289999665,263.0819841000048,263.0819841000048,263.7721639999945,x,1,0.6769061999948462,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,22,1,89,1,,,,,263.78280610000365,,263.7736677000066,263.78280610000365,264.7830180000019,264.7830180000019,264.7830180000019,264.7830180000019,264.7830180000019,265.7827491000062,265.7827491000062,266.92143660000875,v,1,1.1241088999959175,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,22,2,90,2,,,,,266.93427599999995,,266.9225989999977,266.93427599999995,267.933194199999,267.933194199999,267.933194199999,267.933194199999,267.933194199999,268.9330872999999,268.9330872999999,269.6889605000033,c,1,0.7478971999953501,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,22,3,91,3,,,,,269.7003776000056,,269.69020199999795,269.7003776000056,270.71775250000064,270.71775250000064,270.71775250000064,270.71775250000064,270.71775250000064,271.70201580000867,271.70201580000867,272.31125320000865,z,1,0.5892202000104589,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,23,0,92,0,,,,,272.3339313000033,,272.31333570000425,272.3339313000033,273.31736410000303,273.31736410000303,273.31736410000303,273.31736410000303,273.33449540000584,274.31745780000347,274.31745780000347,275.0900005000003,x,1,0.7708366000006208,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,23,1,93,1,,,,,275.1011279999948,,275.0912629000086,275.1011279999948,276.10205940000014,276.10205940000014,276.10205940000014,276.10205940000014,276.10205940000014,277.10113500000443,277.10113500000443,278.0751697999949,v,1,0.9721111999970162,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,23,2,94,2,,,,,278.0853225000028,,278.0770110000012,278.0853225000028,279.0862108000001,279.0862108000001,279.0862108000001,279.0862108000001,279.0862108000001,280.08520660000795,280.08520660000795,280.89130580000347,c,1,0.8028220999985933,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,23,3,95,3,,,,,280.9020881000033,,280.8924641000049,280.9020881000033,281.9030170000042,281.9030170000042,281.9030170000042,281.9030170000042,281.9030170000042,282.9035828000051,282.9035828000051,283.8579879000026,z,1,0.9453898999927333,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,24,0,96,0,,,,,283.8694424999994,,283.859286100007,283.8694424999994,284.869583599997,284.869583599997,284.869583599997,284.869583599997,284.869583599997,285.8698660000082,285.8698660000082,286.5085328999994,x,1,0.6338054000079865,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,24,1,97,1,,,,,286.51972739999474,,286.50960629999463,286.51972739999474,287.5198356000037,287.5198356000037,287.5198356000037,287.5198356000037,287.5198356000037,288.52039469999727,288.52039469999727,289.42505400000664,v,1,0.888902999999118,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,24,2,98,2,,,,,289.437268499998,,289.4261875000084,289.437268499998,290.43709279999894,290.43709279999894,290.43709279999894,290.43709279999894,290.43709279999894,291.43706690000545,291.43706690000545,292.2427925999946,c,1,0.8030475999985356,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,24,3,99,3,,,,,292.25421690000803,,292.24391370000376,292.25421690000803,293.25463189999573,293.25463189999573,293.25463189999573,293.25463189999573,293.25463189999573,294.25461740000173,294.25461740000173,294.76000470000145,z,1,0.5000175000022864,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,25,0,100,0,,,,,294.77168350000284,,294.7611537000048,294.77168350000284,295.7718051999982,295.7718051999982,295.7718051999982,295.7718051999982,295.7718051999982,296.7716005999973,296.7716005999973,297.5094941999996,x,1,0.723608600004809,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,25,1,101,1,,,,,297.52175470000657,,297.51061359999585,297.52175470000657,298.521940599996,298.521940599996,298.521940599996,298.521940599996,298.521940599996,299.5220155999996,299.5220155999996,300.4428356999997,v,1,0.9148961999890162,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,25,2,102,2,,,,,300.4553392000089,,300.4437869999965,300.4553392000089,301.4713199999969,301.4713199999969,301.4713199999969,301.4713199999969,301.4713199999969,302.4556946000084,302.4556946000084,303.2940147000045,c,1,0.8262441999977455,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,25,3,103,3,,,,,303.3066409000021,,303.2951835999993,303.3066409000021,304.3061318999971,304.3061318999971,304.3061318999971,304.3061318999971,304.3061318999971,305.30640090000816,305.30640090000816,305.77833460000693,z,1,0.4646422999940114,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,26,0,104,0,,,,,305.7900227000064,,305.7794409000053,305.7900227000064,306.790135999996,306.790135999996,306.790135999996,306.790135999996,306.790135999996,307.790012700003,307.790012700003,308.52901860000566,x,1,0.7290108000015607,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,26,1,105,1,,,,,308.5407358000084,,308.53013590000046,308.5407358000084,309.54104969999753,309.54104969999753,309.54104969999753,309.54104969999753,309.54104969999753,310.540929099996,310.540929099996,311.51288740000746,v,1,0.9706278999947244,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,26,2,106,2,,,,,311.5241858000081,,311.5139999999956,311.5241858000081,312.524843399995,312.524843399995,312.524843399995,312.524843399995,312.524843399995,313.52480139999534,313.52480139999534,314.39616400000523,c,1,0.8572725999983959,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,26,3,107,3,,,,,314.40852989999985,,314.39731840000604,314.40852989999985,315.4082469999994,315.4082469999994,315.4082469999994,315.4082469999994,315.4082469999994,316.408331300001,316.408331300001,317.14771469999687,z,1,0.7377317000064068,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-50,x,27,0,108,0,,,,,317.1586476999946,,317.14890600000217,317.1586476999946,318.1586876000074,318.1586876000074,318.1586876000074,318.1586876000074,318.1586876000074,319.1592209000082,319.1592209000082,319.78114180000557,x,1,0.5987901000044076,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
150,v,27,1,109,1,,,,,319.79245470000023,,319.78241739999794,319.79245470000023,320.79313869999896,320.79313869999896,320.79313869999896,320.79313869999896,320.79313869999896,321.7925993999961,321.7925993999961,322.8450909999956,v,1,1.0374841000011656,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
50,c,27,2,110,2,,,,,322.8596055000089,,322.84612289999495,322.8596055000089,323.86048650000885,323.86048650000885,323.86048650000885,323.86048650000885,323.86048650000885,324.86045629999717,324.86045629999717,325.86627379999845,c,1,1.0041433000005782,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
-150,z,27,3,111,3,,,,,325.8765729000006,,325.8680127999978,325.8765729000006,326.8770072000043,326.8770072000043,326.8770072000043,326.8770072000043,326.8770072000043,327.8775835999986,327.8775835999986,328.566055400006,z,1,0.6867599999968661,None,398324,001,2024-10-17_18h14.06.959,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 18h14.14.971627 +0530,
